,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Passenger Satisfaction
6624,72047,Female,Loyal Customer,20,Personal Travel,Business,2556,3,4,3,2,4,3,4,4,1,1,4,1,5,4,15,2,Neutral
6625,64801,Female,disloyal Customer,24,Business travel,Eco,551,4,4,4,4,4,4,4,4,1,5,3,2,3,4,0,0,Satisfied
6626,1947,Female,Loyal Customer,61,Business travel,Eco,383,3,3,2,3,1,4,4,3,3,3,3,3,3,2,5,14,Dissatisfied
6627,88686,Female,Loyal Customer,20,Personal Travel,Eco,515,2,5,2,4,5,2,5,5,4,4,5,5,5,5,0,13,Satisfied
6628,77799,Female,Loyal Customer,52,Personal Travel,Eco,731,1,5,1,2,4,3,4,4,4,1,4,2,4,2,0,0,Dissatisfied
6629,86525,Female,Loyal Customer,39,Personal Travel,Eco,712,2,5,1,2,4,1,4,4,2,2,4,4,5,4,0,0,Neutral
6630,26395,Male,Loyal Customer,50,Business travel,Eco,957,1,5,5,5,1,1,1,1,3,5,3,4,2,1,0,0,Dissatisfied
6631,31535,Female,Loyal Customer,41,Personal Travel,Eco,853,1,5,1,4,2,1,2,2,3,2,4,4,4,2,0,0,Dissatisfied
6632,96406,Male,Loyal Customer,7,Personal Travel,Eco,1246,3,4,3,2,3,3,3,3,5,4,4,5,4,3,0,0,Satisfied
6633,58035,Male,disloyal Customer,24,Business travel,Business,612,4,0,5,5,1,5,1,1,3,2,4,3,4,1,0,0,Dissatisfied
6634,59105,Male,Loyal Customer,10,Personal Travel,Eco,1726,4,1,4,3,3,4,3,3,1,5,4,2,4,3,0,0,Neutral
6635,88232,Female,Loyal Customer,69,Business travel,Business,581,2,5,5,5,4,4,4,2,2,2,2,1,2,1,4,4,Dissatisfied
6636,14537,Female,disloyal Customer,37,Business travel,Eco,368,1,1,1,3,2,1,2,2,2,4,4,2,3,2,22,12,Dissatisfied
6637,85888,Female,Loyal Customer,53,Personal Travel,Eco,2172,3,5,4,3,4,5,5,5,5,4,5,4,5,3,1,9,Satisfied
6638,3197,Male,Loyal Customer,65,Personal Travel,Eco,585,2,5,2,2,2,2,5,2,4,2,5,3,4,2,0,10,Neutral
6639,86397,Female,Loyal Customer,57,Business travel,Eco,762,1,2,2,2,2,4,3,1,1,1,1,3,1,2,0,0,Dissatisfied
6640,112074,Male,Loyal Customer,52,Business travel,Business,1491,4,4,4,4,4,5,4,4,4,5,4,3,4,3,10,0,Satisfied
6641,47880,Female,Loyal Customer,37,Business travel,Business,2930,1,3,3,3,1,2,3,1,1,1,1,2,1,2,0,0,Dissatisfied
6642,46599,Male,disloyal Customer,24,Business travel,Eco,141,1,0,1,3,4,1,4,4,3,3,1,1,3,4,2,0,Dissatisfied
6643,47850,Female,disloyal Customer,22,Business travel,Eco,329,3,0,3,3,5,3,5,5,3,5,4,3,4,5,38,42,Satisfied
6644,27797,Male,Loyal Customer,60,Business travel,Eco,680,4,3,3,3,4,4,4,4,3,4,3,4,4,4,0,0,Satisfied
6645,103825,Female,disloyal Customer,17,Business travel,Business,882,0,5,0,4,2,5,2,2,4,2,4,5,4,2,0,0,Dissatisfied
6646,88766,Female,Loyal Customer,60,Business travel,Business,515,2,2,2,2,5,5,5,5,5,5,5,3,5,3,0,0,Satisfied
6647,63353,Male,Loyal Customer,33,Personal Travel,Eco,337,5,2,5,4,4,5,4,4,3,1,3,4,4,4,0,0,Satisfied
6648,124606,Male,disloyal Customer,20,Business travel,Business,1671,2,2,2,1,5,2,5,5,1,1,1,1,2,5,0,28,Dissatisfied
6649,81128,Female,Loyal Customer,57,Personal Travel,Eco,991,4,2,4,4,2,4,3,5,5,4,5,2,5,2,4,0,Satisfied
6650,127831,Male,Loyal Customer,38,Personal Travel,Eco,1044,2,5,2,2,3,2,3,3,4,4,4,4,5,3,0,8,Neutral
6651,21275,Male,Loyal Customer,26,Business travel,Business,3568,3,5,3,3,5,5,5,5,4,5,3,5,4,5,0,0,Satisfied
6652,53565,Male,Loyal Customer,25,Business travel,Business,1195,2,2,3,2,5,5,5,5,2,3,5,1,1,5,0,0,Neutral
6653,47129,Female,Loyal Customer,54,Business travel,Business,3668,4,4,4,4,5,4,4,4,4,4,4,3,4,5,0,0,Satisfied
6654,101159,Male,Loyal Customer,65,Business travel,Business,1235,2,2,2,2,3,2,3,2,2,2,2,4,2,2,10,0,Dissatisfied
6655,64036,Female,disloyal Customer,29,Business travel,Business,919,5,5,5,3,2,5,2,2,4,3,4,5,4,2,0,10,Satisfied
6656,25297,Male,Loyal Customer,54,Business travel,Business,2516,2,2,2,2,5,5,5,2,2,2,2,4,2,4,0,9,Dissatisfied
6657,66263,Female,Loyal Customer,52,Personal Travel,Eco,550,2,3,2,3,1,1,4,2,2,2,2,5,2,1,0,0,Dissatisfied
6658,12648,Female,Loyal Customer,34,Personal Travel,Eco,844,3,4,3,1,4,3,4,4,5,4,4,4,5,4,40,105,Satisfied
6659,66423,Male,Loyal Customer,7,Personal Travel,Eco,1562,3,5,2,4,2,2,3,2,3,2,4,4,4,2,0,0,Neutral
6660,90263,Male,disloyal Customer,26,Business travel,Business,932,2,1,1,4,3,1,3,3,5,5,4,5,5,3,40,26,Neutral
6661,61910,Female,disloyal Customer,25,Business travel,Business,550,4,5,5,4,1,5,2,1,5,2,4,4,5,1,0,6,Neutral
6662,83454,Female,Loyal Customer,46,Business travel,Business,2389,4,4,2,4,5,5,4,3,3,3,3,4,3,5,93,94,Satisfied
6663,123526,Female,disloyal Customer,21,Business travel,Eco,2296,3,3,3,4,5,3,5,5,5,3,4,3,4,5,5,0,Satisfied
6664,77008,Female,Loyal Customer,58,Business travel,Business,2598,2,2,2,2,3,4,5,4,4,4,4,5,4,4,0,0,Satisfied
6665,98965,Female,Loyal Customer,40,Business travel,Business,479,3,3,1,3,5,3,5,5,5,5,5,5,5,2,0,0,Satisfied
6666,119431,Male,Loyal Customer,32,Personal Travel,Eco,399,5,4,5,4,5,5,5,5,3,5,1,4,3,5,0,0,Satisfied
6667,40200,Female,disloyal Customer,23,Business travel,Eco,531,1,5,1,1,2,1,2,2,3,1,5,4,3,2,0,2,Dissatisfied
6668,14823,Male,Loyal Customer,36,Business travel,Business,1832,5,5,5,5,2,4,4,5,5,5,5,4,5,5,1,2,Very Satisfied
6669,88192,Female,disloyal Customer,62,Business travel,Business,404,4,4,4,2,4,4,4,4,5,5,4,4,4,4,7,3,Satisfied
6670,70754,Female,Loyal Customer,38,Business travel,Business,2427,1,1,1,1,4,4,5,4,4,4,4,4,4,4,1,0,Neutral
6671,104968,Female,Loyal Customer,38,Business travel,Business,3934,5,5,5,5,3,5,5,2,2,2,2,4,2,4,0,0,Satisfied
6672,125943,Male,Loyal Customer,34,Personal Travel,Eco,920,3,5,3,4,2,3,2,2,3,4,4,4,5,2,0,0,Neutral
6673,2665,Female,Loyal Customer,59,Business travel,Business,1887,2,2,2,2,5,5,4,5,5,5,5,4,5,4,11,16,Satisfied
6674,55435,Male,Loyal Customer,25,Business travel,Eco,2521,1,5,5,5,1,1,1,2,3,3,3,1,2,1,0,4,Dissatisfied
6675,49655,Female,Loyal Customer,38,Business travel,Eco,199,4,5,4,5,4,4,4,4,3,2,5,1,5,4,0,25,Satisfied
6676,108425,Female,Loyal Customer,27,Business travel,Business,1444,2,2,2,2,4,5,4,4,4,3,4,3,4,4,0,0,Neutral
6677,125210,Female,Loyal Customer,32,Business travel,Business,651,2,4,3,4,2,2,2,2,4,1,4,2,3,2,0,0,Dissatisfied
6678,56893,Female,disloyal Customer,54,Business travel,Eco,901,4,4,4,3,4,5,5,2,4,2,2,5,1,5,49,38,Satisfied
6679,99146,Female,Loyal Customer,36,Business travel,Eco Plus,453,1,2,2,2,1,1,1,1,3,2,3,2,4,1,0,1,Dissatisfied
6680,101815,Male,disloyal Customer,49,Business travel,Eco,1521,3,3,3,3,3,3,3,3,4,4,3,1,3,3,1,0,Neutral
6681,71573,Female,Loyal Customer,57,Business travel,Business,1197,1,1,1,1,5,4,4,3,3,3,3,4,3,3,23,24,Dissatisfied
6682,32176,Male,Loyal Customer,55,Business travel,Eco,102,4,5,5,5,5,4,5,5,4,5,4,4,2,5,0,0,Satisfied
6683,15986,Male,disloyal Customer,38,Business travel,Eco,780,2,2,2,4,3,2,3,3,1,1,5,4,1,3,0,10,Dissatisfied
6684,45046,Female,disloyal Customer,22,Business travel,Eco,342,4,0,5,1,3,5,3,3,4,4,4,5,5,3,0,0,Satisfied
6685,62056,Female,Loyal Customer,27,Personal Travel,Eco,2475,1,0,1,3,4,1,4,4,2,5,4,4,4,4,0,0,Dissatisfied
6686,77568,Female,Loyal Customer,57,Business travel,Business,2690,5,1,5,5,4,4,4,2,2,2,2,4,2,5,0,0,Neutral
6687,117606,Male,Loyal Customer,36,Business travel,Business,872,2,2,2,2,5,5,4,5,5,5,5,4,5,5,0,0,Satisfied
6688,124113,Female,Loyal Customer,58,Business travel,Eco,529,3,3,2,3,3,4,3,3,3,3,3,2,3,1,73,83,Dissatisfied
6689,64095,Female,Loyal Customer,48,Personal Travel,Eco,919,1,2,1,3,3,3,4,1,1,1,1,3,1,2,0,7,Dissatisfied
6690,1284,Female,Loyal Customer,40,Personal Travel,Eco,164,2,5,2,4,5,2,5,5,4,4,5,2,3,5,9,11,Satisfied
6691,116617,Female,Loyal Customer,47,Business travel,Business,362,4,4,4,4,4,5,4,4,4,4,4,3,4,3,0,0,Satisfied
6692,84414,Female,Loyal Customer,63,Personal Travel,Eco,591,2,4,2,3,2,4,5,2,2,2,5,4,2,4,0,0,Neutral
6693,26471,Female,Loyal Customer,51,Personal Travel,Eco,925,4,2,3,3,3,2,2,1,1,3,1,3,1,3,5,17,Dissatisfied
6694,106536,Male,Loyal Customer,54,Business travel,Business,3414,3,3,3,3,2,4,5,5,5,5,5,5,5,4,0,0,Satisfied
6695,69865,Female,Loyal Customer,64,Personal Travel,Eco,1055,1,4,1,4,2,4,4,2,2,1,2,4,2,4,0,0,Dissatisfied
6696,85864,Male,Loyal Customer,58,Business travel,Business,672,3,3,3,3,4,5,5,5,5,5,5,4,5,5,0,4,Satisfied
6697,52870,Male,Loyal Customer,44,Business travel,Business,2859,1,1,1,1,5,2,1,4,4,4,4,2,4,5,12,23,Dissatisfied
6698,74779,Male,disloyal Customer,29,Business travel,Business,1171,0,0,0,4,3,0,3,3,3,4,5,3,4,3,0,0,Dissatisfied
6699,40631,Male,Loyal Customer,47,Personal Travel,Eco,391,3,5,3,3,1,3,1,1,1,4,4,5,3,1,11,28,Dissatisfied
6700,55468,Male,disloyal Customer,24,Business travel,Eco,1825,3,3,3,3,3,3,3,3,3,5,4,3,5,3,0,0,Neutral
6701,838,Female,disloyal Customer,35,Business travel,Business,89,4,5,5,3,3,5,3,3,2,2,4,4,4,3,0,0,Satisfied
6702,66371,Male,Loyal Customer,57,Business travel,Business,3559,1,1,1,1,5,4,4,3,3,2,3,4,3,3,5,0,Dissatisfied
6703,114071,Female,Loyal Customer,31,Business travel,Eco,1892,2,2,2,2,2,1,2,2,2,4,3,2,4,2,0,0,Dissatisfied
6704,61079,Male,Loyal Customer,46,Business travel,Eco,1146,4,3,3,3,4,4,4,4,3,4,4,1,4,4,130,121,Satisfied
6705,116307,Female,Loyal Customer,50,Personal Travel,Eco,337,4,1,2,3,2,3,3,3,3,2,3,1,3,2,0,0,Dissatisfied
6706,83580,Male,Loyal Customer,53,Business travel,Business,2064,5,5,5,5,2,2,1,5,5,5,5,3,5,1,0,0,Satisfied
6707,88639,Male,Loyal Customer,27,Personal Travel,Eco,271,2,1,2,3,2,2,2,2,1,4,4,1,3,2,39,25,Dissatisfied
6708,10045,Female,Loyal Customer,42,Business travel,Business,326,3,3,4,3,2,5,5,5,5,5,5,5,5,3,0,0,Satisfied
6709,43439,Female,Loyal Customer,60,Business travel,Business,279,4,4,1,4,2,4,5,5,5,4,5,3,5,5,0,0,Satisfied
6710,48647,Female,Loyal Customer,41,Business travel,Business,2863,5,5,5,5,5,4,4,4,4,4,4,4,4,3,0,4,Satisfied
6711,49636,Female,Loyal Customer,64,Business travel,Business,2749,3,3,3,3,2,2,3,3,3,3,3,3,3,2,11,6,Dissatisfied
6712,14521,Female,Loyal Customer,55,Business travel,Business,368,4,4,4,4,4,4,4,3,1,5,5,4,2,4,178,174,Satisfied
6713,3335,Female,Loyal Customer,39,Business travel,Business,240,2,2,2,2,2,5,5,5,5,5,5,4,5,4,21,25,Satisfied
6714,4197,Female,Loyal Customer,16,Personal Travel,Eco Plus,544,3,2,3,3,2,3,2,2,3,5,4,3,3,2,0,8,Dissatisfied
6715,9278,Female,Loyal Customer,56,Business travel,Business,3272,3,3,3,3,4,5,5,5,5,5,5,3,5,5,0,0,Satisfied
6716,31683,Female,Loyal Customer,22,Business travel,Business,776,3,1,1,1,3,3,3,3,1,2,4,3,3,3,7,10,Dissatisfied
6717,47490,Female,Loyal Customer,13,Personal Travel,Eco,599,2,3,3,4,4,3,4,4,1,3,3,2,3,4,0,0,Neutral
6718,101882,Female,Loyal Customer,57,Business travel,Business,2039,5,5,5,5,4,5,5,4,4,4,4,4,4,4,20,0,Satisfied
6719,958,Male,Loyal Customer,56,Business travel,Business,1636,3,3,3,3,5,4,3,2,2,2,3,4,2,2,0,0,Dissatisfied
6720,43899,Female,Loyal Customer,38,Personal Travel,Eco,199,5,5,0,2,1,0,1,1,3,3,4,1,3,1,0,16,Dissatisfied
6721,123780,Female,Loyal Customer,22,Business travel,Business,3570,5,5,5,5,4,4,4,4,4,3,5,5,5,4,2,34,Satisfied
6722,37752,Female,Loyal Customer,48,Business travel,Eco Plus,950,4,1,1,1,5,5,3,4,4,4,4,5,4,2,26,19,Neutral
6723,56409,Male,Loyal Customer,40,Business travel,Business,3250,3,3,2,3,3,5,5,1,1,2,1,5,1,5,0,12,Dissatisfied
6724,20655,Female,Loyal Customer,31,Business travel,Business,522,1,1,1,1,5,5,5,5,5,4,3,5,2,5,29,29,Neutral
6725,17942,Male,Loyal Customer,54,Personal Travel,Eco,95,2,3,2,3,2,2,2,2,5,3,1,2,3,2,0,28,Dissatisfied
6726,117468,Male,Loyal Customer,65,Personal Travel,Business,507,5,5,5,1,5,5,4,2,2,5,2,3,2,3,7,1,Satisfied
6727,56277,Male,Loyal Customer,45,Business travel,Business,2227,2,2,2,2,3,3,5,5,5,4,5,4,5,5,0,0,Satisfied
6728,63022,Male,disloyal Customer,24,Business travel,Eco,862,3,3,3,3,4,3,1,4,1,1,3,4,4,4,22,11,Dissatisfied
6729,90443,Female,Loyal Customer,58,Business travel,Business,3323,3,3,3,3,5,4,4,5,5,5,5,3,5,4,51,45,Satisfied
6730,85560,Female,Loyal Customer,50,Business travel,Business,2755,2,2,4,2,5,4,4,4,4,4,4,5,4,4,39,34,Satisfied
6731,87871,Male,Loyal Customer,57,Business travel,Business,3739,4,4,4,4,3,4,5,4,4,4,5,3,4,3,0,7,Satisfied
6732,34896,Female,Loyal Customer,41,Business travel,Eco,395,4,1,1,1,4,4,4,4,1,1,1,4,4,4,0,0,Dissatisfied
6733,121387,Male,Loyal Customer,14,Personal Travel,Eco,2279,2,4,2,4,2,2,2,2,4,2,5,3,5,2,0,5,Dissatisfied
6734,52913,Male,Loyal Customer,43,Business travel,Eco,679,5,3,3,3,5,5,5,5,5,4,2,4,3,5,12,0,Satisfied
6735,97283,Male,Loyal Customer,28,Personal Travel,Business,843,2,5,1,4,5,1,5,5,4,3,5,3,5,5,0,0,Satisfied
6736,16426,Male,Loyal Customer,51,Business travel,Business,3948,3,5,3,3,3,5,5,4,4,4,4,1,4,4,99,97,Satisfied
6737,58552,Female,Loyal Customer,52,Personal Travel,Eco,1514,1,4,1,3,3,3,5,1,1,1,1,4,1,5,0,0,Dissatisfied
6738,62494,Female,Loyal Customer,22,Business travel,Business,1846,4,5,4,4,3,4,3,3,5,5,5,4,5,3,0,0,Satisfied
6739,61054,Male,Loyal Customer,30,Business travel,Business,1546,4,4,4,4,4,4,4,4,4,4,5,3,5,4,0,0,Satisfied
6740,10182,Male,Loyal Customer,34,Business travel,Business,3471,2,2,2,2,5,5,5,5,5,5,5,3,5,4,53,43,Satisfied
6741,105647,Female,Loyal Customer,48,Business travel,Business,787,4,4,4,4,3,5,5,4,4,4,4,4,4,4,21,13,Satisfied
6742,69289,Male,Loyal Customer,44,Business travel,Business,3677,2,2,2,2,5,5,5,5,5,5,5,5,5,3,95,76,Satisfied
6743,93547,Female,Loyal Customer,44,Personal Travel,Eco,585,3,4,3,2,5,4,5,5,5,3,5,4,5,4,8,0,Satisfied
6744,10700,Male,Loyal Customer,49,Business travel,Business,247,3,3,3,3,2,5,5,5,5,5,5,3,5,3,0,0,Satisfied
6745,24592,Female,Loyal Customer,34,Business travel,Eco,526,5,4,4,4,5,5,5,5,1,4,5,2,3,5,0,0,Satisfied
6746,48885,Female,disloyal Customer,21,Business travel,Business,363,5,3,5,4,1,5,1,1,2,1,5,3,3,1,0,0,Dissatisfied
6747,42701,Male,Loyal Customer,41,Personal Travel,Eco,516,3,1,3,2,2,3,2,2,2,1,3,1,2,2,0,0,Dissatisfied
6748,57755,Female,Loyal Customer,49,Business travel,Business,2704,5,5,5,5,4,3,3,3,4,3,5,3,4,3,35,63,Satisfied
6749,120388,Male,Loyal Customer,40,Business travel,Business,449,2,2,2,2,3,5,5,4,4,4,4,5,4,4,1,16,Satisfied
6750,40510,Female,Loyal Customer,66,Personal Travel,Eco,188,1,3,1,2,1,3,3,5,5,1,5,3,5,2,0,0,Dissatisfied
6751,47239,Male,Loyal Customer,59,Personal Travel,Eco Plus,908,1,3,1,2,1,1,1,1,1,1,4,3,4,1,36,26,Dissatisfied
6752,85361,Male,Loyal Customer,30,Personal Travel,Eco Plus,813,2,3,3,3,4,3,4,4,4,1,1,2,2,4,11,0,Dissatisfied
6753,9645,Female,Loyal Customer,54,Business travel,Business,3091,0,5,0,1,4,5,4,5,5,5,5,4,5,5,0,0,Satisfied
6754,38184,Male,Loyal Customer,44,Personal Travel,Eco,1185,1,4,1,3,4,1,4,4,3,2,3,3,4,4,105,83,Dissatisfied
6755,7173,Male,Loyal Customer,45,Business travel,Business,2933,0,5,0,4,4,5,5,2,2,2,2,5,2,3,0,1,Dissatisfied
6756,97726,Male,Loyal Customer,54,Business travel,Business,2205,3,3,3,3,3,5,4,4,4,5,4,5,4,5,0,0,Satisfied
6757,79408,Female,Loyal Customer,58,Business travel,Business,102,4,4,4,4,5,1,3,5,5,5,4,1,5,5,19,5,Satisfied
6758,81515,Male,Loyal Customer,27,Business travel,Business,1124,2,2,2,2,5,5,5,5,3,3,4,5,4,5,0,0,Satisfied
6759,18496,Female,Loyal Customer,19,Business travel,Eco,305,1,5,5,5,1,1,1,1,1,3,3,4,2,1,0,0,Dissatisfied
6760,26613,Female,Loyal Customer,50,Business travel,Business,3053,2,2,2,2,3,4,3,5,5,5,5,4,5,4,0,0,Satisfied
6761,32527,Female,Loyal Customer,39,Business travel,Business,3062,1,2,2,2,2,3,3,1,1,1,1,4,1,3,0,1,Dissatisfied
6762,14154,Female,Loyal Customer,50,Business travel,Eco Plus,654,4,2,2,2,5,2,4,4,4,4,4,5,4,1,4,29,Neutral
6763,127547,Male,Loyal Customer,35,Business travel,Business,2432,2,1,1,1,4,3,4,2,2,2,2,1,2,3,0,4,Dissatisfied
6764,16456,Female,Loyal Customer,29,Personal Travel,Eco,529,2,4,2,4,4,2,4,4,4,5,5,4,5,4,8,11,Satisfied
6765,101456,Male,Loyal Customer,19,Business travel,Business,2195,5,5,5,5,3,4,3,3,5,4,5,4,5,3,0,0,Satisfied
6766,7493,Female,Loyal Customer,47,Business travel,Business,1992,4,4,4,4,5,5,5,5,5,5,5,3,5,3,0,0,Satisfied
6767,69303,Male,disloyal Customer,26,Business travel,Business,944,5,5,5,5,4,5,3,4,5,3,5,4,5,4,0,26,Satisfied
6768,27143,Female,Loyal Customer,40,Business travel,Business,2640,3,1,2,2,3,3,3,1,2,3,4,3,1,3,0,4,Dissatisfied
6769,89943,Male,Loyal Customer,11,Personal Travel,Eco,1306,4,5,4,3,1,4,1,1,3,5,4,5,4,1,0,0,Neutral
6770,104131,Male,Loyal Customer,33,Business travel,Business,3423,2,3,3,3,2,2,2,2,2,2,4,4,4,2,9,0,Dissatisfied
6771,64359,Female,disloyal Customer,35,Business travel,Eco,1192,4,4,4,3,3,4,3,3,1,3,2,4,1,3,54,43,Neutral
6772,117101,Male,Loyal Customer,48,Business travel,Eco,304,4,3,3,3,4,4,4,4,3,2,1,3,2,4,10,13,Neutral
6773,7207,Male,Loyal Customer,50,Business travel,Business,1855,4,4,4,4,3,5,4,5,5,5,4,4,5,3,79,95,Satisfied
6774,44868,Male,Loyal Customer,48,Business travel,Eco,315,2,1,1,1,2,2,2,2,5,1,2,4,4,2,0,42,Dissatisfied
6775,64159,Female,Loyal Customer,36,Business travel,Business,589,4,4,4,4,5,2,1,4,4,4,4,2,4,3,0,0,Satisfied
6776,82810,Female,Loyal Customer,36,Business travel,Business,3841,4,4,4,4,3,5,3,5,5,5,5,4,5,1,0,0,Satisfied
6777,96583,Female,Loyal Customer,51,Personal Travel,Eco Plus,333,3,4,3,3,4,4,5,1,1,3,4,5,1,5,0,0,Neutral
6778,122050,Female,Loyal Customer,33,Business travel,Business,3069,2,2,2,2,5,5,4,5,5,5,4,4,5,3,0,0,Satisfied
6779,27917,Male,Loyal Customer,50,Business travel,Business,3127,4,5,5,5,1,4,4,4,4,4,4,3,4,4,0,0,Satisfied
6780,74496,Male,Loyal Customer,36,Business travel,Business,1171,5,5,4,5,5,4,4,2,2,2,2,4,2,5,7,0,Satisfied
6781,19385,Male,disloyal Customer,30,Business travel,Eco,844,1,1,1,3,3,1,3,3,3,3,4,4,4,3,19,21,Dissatisfied
6782,37048,Male,Loyal Customer,37,Personal Travel,Eco,1105,2,4,2,2,2,2,2,2,5,2,1,2,2,2,4,10,Dissatisfied
6783,42771,Male,Loyal Customer,40,Personal Travel,Eco,493,2,5,2,3,3,2,1,3,4,2,4,3,4,3,0,0,Dissatisfied
6784,104629,Male,Loyal Customer,55,Business travel,Eco,861,1,1,1,1,2,1,2,2,3,3,4,4,3,2,0,0,Dissatisfied
6785,75121,Female,Loyal Customer,48,Business travel,Business,1652,4,4,4,4,4,5,4,3,3,3,3,3,3,5,8,0,Satisfied
6786,120719,Female,Loyal Customer,55,Business travel,Business,90,3,3,3,3,4,4,5,5,5,5,5,3,5,5,0,0,Satisfied
6787,34453,Male,Loyal Customer,16,Personal Travel,Eco,228,4,5,4,3,4,4,3,4,4,4,4,3,5,4,0,0,Satisfied
6788,41827,Male,Loyal Customer,57,Personal Travel,Eco,257,2,4,2,3,1,2,1,1,4,5,1,5,2,1,0,0,Dissatisfied
6789,38914,Male,disloyal Customer,39,Business travel,Eco,162,2,0,2,1,4,2,3,4,1,2,4,1,5,4,0,0,Dissatisfied
6790,35683,Female,Loyal Customer,24,Business travel,Business,2586,2,3,3,3,2,2,2,2,5,2,4,2,1,2,0,8,Dissatisfied
6791,2908,Male,Loyal Customer,39,Personal Travel,Eco,409,1,4,4,3,3,4,3,3,3,3,4,2,4,3,0,0,Neutral
6792,11302,Male,Loyal Customer,62,Personal Travel,Eco,396,2,4,2,5,5,2,5,5,5,2,5,4,4,5,0,2,Satisfied
6793,82428,Female,Loyal Customer,59,Business travel,Business,3810,5,5,5,5,3,4,5,4,4,4,4,4,4,3,0,0,Satisfied
6794,36807,Female,Loyal Customer,50,Personal Travel,Business,2300,2,4,2,1,5,5,4,5,5,2,5,5,5,3,2,0,Satisfied
6795,76269,Female,Loyal Customer,47,Business travel,Business,1927,3,3,3,3,2,5,5,5,5,5,5,5,5,3,0,0,Satisfied
6796,58496,Male,Loyal Customer,32,Business travel,Business,1660,4,2,2,2,4,4,4,4,3,5,2,1,2,4,24,40,Neutral
6797,128144,Female,Loyal Customer,55,Business travel,Business,1849,3,3,3,3,4,5,5,5,5,5,5,5,5,4,0,0,Satisfied
6798,83590,Female,Loyal Customer,40,Business travel,Business,2786,3,3,2,3,2,4,4,3,3,4,3,4,3,5,0,0,Neutral
6799,94198,Male,Loyal Customer,44,Business travel,Business,528,2,2,1,2,2,5,4,3,3,3,3,4,3,3,121,128,Dissatisfied
6800,110963,Female,Loyal Customer,48,Business travel,Business,2745,2,5,5,5,2,4,4,3,3,3,2,3,3,3,7,10,Neutral
6801,124660,Female,Loyal Customer,38,Business travel,Business,2489,2,2,2,2,2,4,5,5,5,5,5,5,5,5,6,13,Satisfied
6802,21950,Male,Loyal Customer,16,Business travel,Business,551,3,1,4,1,3,3,3,3,3,4,4,1,4,3,0,0,Dissatisfied
6803,81672,Female,Loyal Customer,56,Business travel,Business,3524,4,4,4,4,2,5,5,5,5,5,5,5,5,5,0,0,Very Satisfied
6804,93642,Female,disloyal Customer,40,Business travel,Business,704,4,4,4,3,5,4,1,5,3,4,4,4,5,5,3,9,Satisfied
6805,101756,Female,Loyal Customer,50,Personal Travel,Eco,1590,3,2,3,4,4,3,4,4,4,3,4,2,4,3,0,0,Neutral
6806,83591,Male,Loyal Customer,65,Personal Travel,Eco Plus,936,4,5,4,5,1,4,1,1,5,2,4,4,4,1,4,0,Neutral
6807,46024,Male,Loyal Customer,43,Business travel,Business,2607,3,3,4,3,4,5,5,4,4,4,4,5,4,3,83,100,Satisfied
6808,44055,Female,Loyal Customer,21,Business travel,Eco Plus,296,0,4,0,2,5,0,5,5,2,1,1,3,3,5,0,0,Dissatisfied
6809,84300,Female,Loyal Customer,35,Business travel,Business,2399,4,4,4,4,3,4,4,5,5,5,5,4,5,5,0,0,Satisfied
6810,85464,Female,Loyal Customer,28,Business travel,Business,332,5,5,5,5,4,4,4,4,3,5,5,5,5,4,6,0,Very Satisfied
6811,64781,Female,disloyal Customer,27,Business travel,Business,469,4,4,4,5,5,4,5,5,3,5,5,5,4,5,0,0,Very Satisfied
6812,62546,Female,Loyal Customer,49,Business travel,Business,1846,1,1,1,1,2,5,4,4,4,4,4,3,4,5,91,61,Neutral
6813,13908,Male,Loyal Customer,36,Business travel,Eco,192,5,4,4,4,5,5,5,5,2,3,3,3,5,5,0,0,Satisfied
6814,64811,Female,Loyal Customer,43,Business travel,Business,224,5,5,5,5,5,4,5,4,4,4,4,4,4,3,2,0,Satisfied
6815,126784,Male,disloyal Customer,27,Business travel,Business,2125,2,2,2,4,3,2,5,3,5,2,5,3,5,3,0,0,Neutral
6816,81596,Male,Loyal Customer,55,Business travel,Business,349,3,3,3,3,2,5,4,4,4,4,4,3,4,3,0,0,Satisfied
6817,15162,Female,Loyal Customer,39,Business travel,Eco Plus,912,3,4,2,2,3,3,3,3,1,3,4,2,4,3,0,7,Dissatisfied
6818,118766,Male,Loyal Customer,17,Personal Travel,Eco,370,4,1,1,2,3,1,3,3,4,5,3,4,2,3,46,44,Dissatisfied
6819,102768,Female,Loyal Customer,50,Personal Travel,Eco,1618,1,4,1,3,4,5,5,2,2,1,2,3,2,4,0,0,Dissatisfied
6820,50219,Male,Loyal Customer,53,Business travel,Eco,78,3,2,2,2,3,3,3,3,2,3,4,4,4,3,0,0,Dissatisfied
6821,129651,Female,disloyal Customer,38,Business travel,Business,447,2,2,2,5,5,2,2,5,3,2,4,5,5,5,0,0,Satisfied
6822,30152,Female,Loyal Customer,49,Personal Travel,Eco,204,3,5,3,1,2,2,4,1,1,3,1,5,1,5,0,0,Dissatisfied
